,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,entrez,genename
ENSG00000173275.13,153.161822931085,0.849060077592562,0.30130348562552,0.000862934751036597,0.0240021125510099,ZNF449,203523,zinc finger protein 449
ENSG00000095059.16,347.115795228368,0.849665949211243,0.335791717161364,0.00183876216154943,0.0396781482493263,DHPS,1725,deoxyhypusine synthase
ENSG00000148019.13,228.615073975025,0.852518210072321,0.394247118194387,0.0044934849229141,0.0703922611618353,CEP78,84131,centrosomal protein 78
ENSG00000205464.12,51.5599291823275,0.857585065731565,0.419576524240499,0.00569106540327885,0.0807983852859598,ATP6AP1L,92270,ATPase H+ transporting accessory protein 1 like
ENSG00000162688.17,403.283463030229,0.861005677900143,0.35215560663502,0.00227371022884171,0.0452825758023057,AGL,178,"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase"
ENSG00000112624.12,170.395629554912,0.861808980628524,0.350488127372911,0.00215473549608699,0.043801666361517,BICRAL,23506,BRD4 interacting chromatin remodeling complex associated protein like
ENSG00000112378.12,4166.04682729984,0.863965182048292,0.326819247448476,0.00127332080375075,0.0310366321705748,PERP,64065,p53 apoptosis effector related to PMP22
ENSG00000104763.19,3371.3783938061,0.864532125742797,0.334379494942996,0.00163116708301336,0.0367053503935802,ASAH1,427,N-acylsphingosine amidohydrolase 1
ENSG00000137478.15,438.277642321552,0.86808446473969,0.41604846276978,0.00537697063661058,0.0785414126268973,FCHSD2,9873,FCH and double SH3 domains 2
ENSG00000137075.18,323.823144082541,0.873486906800315,0.329919561594618,0.00127542954243772,0.0310514575896544,RNF38,152006,ring finger protein 38
ENSG00000183808.11,304.477849884502,0.874683705828237,0.405791532278434,0.00434447231014642,0.0686293969360077,RBM12B,389677,RNA binding motif protein 12B
ENSG00000165572.8,468.346713676948,0.8791789467648,0.324110680428668,0.00106460333899661,0.0275730932380423,KBTBD6,89890,kelch repeat and BTB domain containing 6
ENSG00000162819.12,2793.58489457343,0.879439891032284,0.407924701763068,0.00435726412727714,0.068778965560544,BROX,148362,BRO1 domain and CAAX motif containing
ENSG00000240303.8,464.136978859023,0.880221381116306,0.36548186408943,0.00240827123557472,0.0470602124164148,ACAD11,84129,acyl-CoA dehydrogenase family member 11
ENSG00000173281.5,142.765782385247,0.881511608662332,0.330996768696485,0.00120321013718129,0.0299485167689943,PPP1R3B,79660,protein phosphatase 1 regulatory subunit 3B
ENSG00000158941.16,440.598835219487,0.88319031653368,0.440914934325916,0.00555794129459816,0.0798722480211211,CCAR2,57805,cell cycle and apoptosis regulator 2
ENSG00000101596.15,716.266270164778,0.883522503135243,0.474959203224108,0.00776899082415579,0.0999822737034079,SMCHD1,23347,structural maintenance of chromosomes flexible hinge domain containing 1
ENSG00000120708.17,8602.75939253293,0.892420867240406,0.397561005859028,0.00344429648572019,0.0593968928962446,TGFBI,7045,transforming growth factor beta induced
ENSG00000102081.14,469.261210768693,0.894473054530404,0.480269117769901,0.00762082974400082,0.0987510649482486,FMR1,2332,FMRP translational regulator 1
ENSG00000196466.10,40.8907897847602,0.896919132927777,0.450688768379788,0.00600179630534458,0.0839197113127033,ZNF799,90576,zinc finger protein 799
ENSG00000183354.12,431.644516575047,0.899770290310069,0.364070926850184,0.00193481030800885,0.0409838220866998,KIAA2026,158358,KIAA2026
ENSG00000198399.14,510.467487673262,0.90537583365578,0.476613770423325,0.00684491161279429,0.0922191412208105,ITSN2,50618,intersectin 2
ENSG00000186812.13,271.964985379769,0.906363159787276,0.376778466522397,0.00226279308412674,0.045130584701545,ZNF397,84307,zinc finger protein 397
ENSG00000142687.18,866.406660803286,0.907128360432012,0.368995909311865,0.00200472711616165,0.0420046090982281,KIAA0319L,79932,KIAA0319 like
ENSG00000171448.9,82.6050885158764,0.909460504278451,0.400179355144945,0.00301204252572739,0.0546248184593113,ZBTB26,57684,zinc finger and BTB domain containing 26
ENSG00000231721.7,93.6813123708906,0.910264263228091,0.465502476852019,0.00596407556989644,0.083674969385381,LINC-PINT,378805,"long intergenic non-protein coding RNA, p53 induced transcript"
ENSG00000171150.9,906.822747999387,0.912573260806003,0.294799956393027,0.000323942756531729,0.011992256536078,SOCS5,9655,suppressor of cytokine signaling 5
ENSG00000145241.11,179.84478478433,0.916959468282811,0.368839050436783,0.00183384130697521,0.0396483808912244,CENPC,1060,centromere protein C
ENSG00000184898.7,185.982050865672,0.928942759256587,0.376929849246795,0.00186696815906956,0.0400778413732214,RBM43,375287,RNA binding motif protein 43
ENSG00000188994.13,514.127117009466,0.932691432393393,0.375462300470505,0.00175830861568035,0.038544956030603,ZNF292,23036,zinc finger protein 292
ENSG00000242086.8,162.183663232231,0.939232969359441,0.449666510761951,0.00447533911254215,0.0702143044692549,SDHAP2,727956,succinate dehydrogenase complex flavoprotein subunit A pseudogene 2
ENSG00000230551.4,405.363118887606,0.940157804326306,0.415180634649371,0.00296216675592257,0.0540980561526032,NA,NA,NA
ENSG00000178904.19,553.487469887843,0.942147156488746,0.405851238471294,0.0025883156783986,0.0496255546434631,DPY19L3,147991,dpy-19 like C-mannosyltransferase 3
ENSG00000213186.8,370.721661614436,0.943651654894838,0.247381949887539,2.13853273952179e-05,0.00151557522300219,TRIM59,286827,tripartite motif containing 59
ENSG00000151849.15,158.352579783176,0.949130912733953,0.463409524585617,0.00465469766991877,0.0719912657558289,CENPJ,55835,centromere protein J
ENSG00000185201.16,13808.6348924899,0.958145605095081,0.256974349584045,2.97289004709233e-05,0.00195304719474694,IFITM2,10581,interferon induced transmembrane protein 2
ENSG00000196547.15,597.864981993941,0.958784323612104,0.540540194708102,0.00763311003781286,0.0987864785006249,MAN2A2,4122,mannosidase alpha class 2A member 2
ENSG00000152409.9,185.121531300196,0.960683973901739,0.475110848405058,0.00488922723124252,0.0743953443553917,JMY,133746,"junction mediating and regulatory protein, p53 cofactor"
ENSG00000123066.8,1059.40714437322,0.968791766326112,0.464485979704626,0.00412410564608506,0.0663634708664178,MED13L,23389,mediator complex subunit 13L
ENSG00000064393.16,1905.0639225159,0.97472774569528,0.490457502256329,0.00491657437767104,0.0746468012997245,HIPK2,28996,homeodomain interacting protein kinase 2
ENSG00000258441.1,134.575227987922,0.976312231869566,0.476359718339975,0.00442095298516228,0.0695263959587569,LINC00641,283624,long intergenic non-protein coding RNA 641
ENSG00000181381.13,389.221725970209,0.977057651384866,0.356607970959963,0.000801456508967983,0.0228448223093436,DDX60L,91351,DExD/H-box 60 like
ENSG00000119397.16,77.2167034933567,0.983576890128841,0.530125174446307,0.00621093075541033,0.0861454430646524,CNTRL,11064,centriolin
ENSG00000123836.15,191.59506019275,0.986171642407545,0.52575309359001,0.00614640121914635,0.0855370725144685,PFKFB2,5208,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
ENSG00000115904.13,722.641670875189,0.987302407129046,0.529226256877077,0.00635813213060363,0.0874835015363774,SOS1,6654,SOS Ras/Rac guanine nucleotide exchange factor 1
ENSG00000176542.10,258.029021535679,0.987916191419038,0.482827219195951,0.00431295827350557,0.0683521484798948,USF3,205717,upstream transcription factor family member 3
ENSG00000108582.12,3708.4643918755,1.00097756718692,0.445358215945733,0.00273010074726556,0.0513139917020104,CPD,1362,carboxypeptidase D
ENSG00000081377.17,287.858282788212,1.00104968383426,0.444302911881896,0.00266061142234885,0.0505589465326788,CDC14B,8555,cell division cycle 14B
ENSG00000157426.14,191.805103460795,1.00199273100219,0.466491790579282,0.00340938041532915,0.0589421205637606,AASDH,132949,aminoadipate-semialdehyde dehydrogenase
ENSG00000160305.18,287.290936215722,1.00782292686956,0.387809086094135,0.00111866731058821,0.0285446378857121,DIP2A,23181,disco interacting protein 2 homolog A
ENSG00000167996.16,30943.458682799,1.00943631201,0.347377032941776,0.000464001229832897,0.0152898749206401,FTH1,2495,ferritin heavy chain 1
ENSG00000167785.9,176.705704087467,1.01149471527437,0.504471183805968,0.00448357572240203,0.0702902393934755,ZNF558,148156,zinc finger protein 558
ENSG00000174804.4,390.004427187976,1.01335148221532,0.347033552498403,0.000453162320536117,0.0150461871847524,FZD4,8322,frizzled class receptor 4
ENSG00000118762.8,1846.53982616165,1.01502609155243,0.29763805394397,8.81675307419999e-05,0.00450499651682265,PKD2,5311,"polycystin 2, transient receptor potential cation channel"
ENSG00000163257.11,337.332615282926,1.01519112357395,0.235559318799554,2.38809223984203e-06,0.000279204411363226,DCAF16,54876,DDB1 and CUL4 associated factor 16
ENSG00000077254.14,820.003380508093,1.01694312656504,0.290748517922503,6.29283588333673e-05,0.00354170887999415,USP33,23032,ubiquitin specific peptidase 33
ENSG00000166912.17,444.853203901596,1.02016350112812,0.418723434516429,0.00167145159315485,0.0373310493315581,MTMR10,54893,myotubularin related protein 10
ENSG00000253276.3,806.921140657346,1.02225351543836,0.359991189036221,0.000554475507053126,0.0173590259348826,CCDC71L,168455,coiled-coil domain containing 71 like
ENSG00000137504.13,385.906199329407,1.03048512717785,0.43665045654325,0.00197196994385164,0.0414811074666146,CREBZF,58487,CREB/ATF bZIP transcription factor
ENSG00000133858.16,757.911507722806,1.03447178836299,0.279408260444206,2.85356611567428e-05,0.00189268260249242,ZFC3H1,196441,zinc finger C3H1-type containing
ENSG00000158691.14,54.0603978359015,1.04653855975981,0.433980133224977,0.00166342287952594,0.0372541916330194,ZSCAN12,9753,zinc finger and SCAN domain containing 12
ENSG00000070759.17,30.3744207067963,1.05451941769325,0.624410195058954,0.0074544942452223,0.0975732472553006,TESK2,10420,testis associated actin remodelling kinase 2
ENSG00000152117.17,46.0446406664666,1.0582279142273,0.514276034684562,0.00400654933356367,0.0650796953757979,LOC150776,150776,"sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) pseudogene"
ENSG00000215908.10,61.3766362629932,1.06289489377377,0.558315389133094,0.00521182369268258,0.0771056163863831,CROCCP2,84809,CROCC pseudogene 2
ENSG00000047346.12,494.194386965317,1.06416839535482,0.536057967212587,0.00414558841912738,0.0663634708664178,FAM214A,56204,family with sequence similarity 214 member A
ENSG00000140836.17,498.77688105617,1.0718524726961,0.516956735896981,0.00356065184863118,0.0605955011147809,ZFHX3,463,zinc finger homeobox 3
ENSG00000116663.11,83.6879274742133,1.07360099707396,0.527911397845392,0.00388667629322448,0.0636320246930279,FBXO6,26270,F-box protein 6
ENSG00000184208.12,85.2370963282682,1.07502075729037,0.521744161538602,0.0036102893475118,0.0611028406445868,C22orf46,79640,CTA-216E10.6
ENSG00000137103.20,136.189173276176,1.07810575766094,0.53485858324508,0.0038708143850571,0.0634887233105931,TMEM8B,51754,transmembrane protein 8B
ENSG00000008256.16,195.767412241165,1.07827985860491,0.520484260647405,0.00349599388884238,0.0599387717777168,CYTH3,9265,cytohesin 3
ENSG00000083642.19,430.510569315415,1.08272821119788,0.446927286974965,0.00155458440206168,0.0354692057511184,PDS5B,23047,PDS5 cohesin associated factor B
ENSG00000196605.7,58.2311556553882,1.08421505752346,0.472276522838989,0.00218288877705438,0.0441818867249569,ZNF846,162993,zinc finger protein 846
ENSG00000198740.8,376.269072716723,1.08449841435864,0.357107782972174,0.000273530682473103,0.0107817979868541,ZNF652,22834,zinc finger protein 652
ENSG00000244754.8,1792.09485306376,1.08923561583498,0.302229303580036,4.25595423118562e-05,0.00260570168225311,N4BP2L2,10443,NEDD4 binding protein 2 like 2
ENSG00000175265.17,241.134846106495,1.08970803615809,0.496975028178242,0.0025899100712738,0.0496255546434631,GOLGA8A,23015,golgin A8 family member A
ENSG00000150593.18,1020.7396579015,1.09253140983932,0.272227852737242,7.77041737006821e-06,0.00069372968969226,PDCD4,27250,programmed cell death 4
ENSG00000183060.15,96.9933332691069,1.09281195957368,0.470282027154048,0.00194658043299831,0.0411046280412929,LYSMD4,145748,LysM domain containing 4
ENSG00000174437.17,5560.64746596168,1.09435073449381,0.584746011610377,0.00497946647216593,0.0750510409140581,ATP2A2,488,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
ENSG00000085982.13,372.723971902751,1.0955029648525,0.554391480648357,0.00405469114289016,0.0655529519616945,USP40,55230,ubiquitin specific peptidase 40
ENSG00000131069.20,434.241781787825,1.09885550518712,0.518718573459213,0.00305121484718359,0.0549715746960935,ACSS2,55902,acyl-CoA synthetase short chain family member 2
ENSG00000154305.18,929.861073649267,1.10296538460453,0.374841469933497,0.000343329532769727,0.0124428394941099,MIA3,375056,MIA SH3 domain ER export factor 3
ENSG00000147027.4,2674.80329835752,1.11392078124335,0.615757125692744,0.00539794840513483,0.078610235253948,TMEM47,83604,transmembrane protein 47
ENSG00000169871.13,838.71132236346,1.1150023231383,0.416923587316473,0.000763856172653242,0.0221490440235561,TRIM56,81844,tripartite motif containing 56
ENSG00000247934.4,13.5410591225102,1.116796723511,0.639406723257919,0.00632238342700192,0.0870672580532806,NA,NA,NA
ENSG00000152518.8,17801.5208289287,1.12679683647193,0.332870483645675,8.07245555000995e-05,0.00427241419825846,ZFP36L2,678,ZFP36 ring finger protein like 2
ENSG00000280383.1,19.2962468699218,1.13446681745701,0.670051459356082,0.0065156494507761,0.0888825640964803,NA,NA,NA
ENSG00000196586.16,1065.13860510754,1.13637729164593,0.190329034879113,3.08788322855418e-10,1.8469084898284e-07,MYO6,4646,myosin VI
ENSG00000139631.18,121.796831049982,1.13920293467179,0.398799509019074,0.000430906789509074,0.014642340069131,CSAD,51380,cysteine sulfinic acid decarboxylase
ENSG00000127946.17,939.550240453596,1.14011094139266,0.402229322919622,0.000467796268861562,0.0153401943425805,HIP1,3092,huntingtin interacting protein 1
ENSG00000245498.7,30.2525625495313,1.1491671264708,0.568454523345113,0.00361252947395892,0.0611028406445868,LOC100507283,100507283,uncharacterized LOC100507283
ENSG00000182752.10,3094.90527005652,1.15059788419915,0.481430594079313,0.00151754179805892,0.0349186965444062,PAPPA,5069,pappalysin 1
ENSG00000273723.1,18.6117227898723,1.15483352412271,0.664886786502335,0.00598751073196952,0.0838480163848192,NA,NA,NA
ENSG00000272631.1,22.2646557185054,1.15725510258467,0.475394357336724,0.00143073641944052,0.0334172228712213,NA,NA,NA
ENSG00000138439.12,107.671892203176,1.16540722809928,0.518303783432982,0.00204026770992427,0.0424334673258019,FAM117B,150864,family with sequence similarity 117 member B
ENSG00000263956.6,242.250238371939,1.17034154324065,0.269356458351996,1.80505233743733e-06,0.000232010888639305,NBPF11,200030,NBPF member 11
ENSG00000143382.15,43.6082337223004,1.17525264564895,0.518757898023871,0.00204493237502967,0.0424877816956466,ADAMTSL4,54507,ADAMTS like 4
ENSG00000164306.11,120.613722078148,1.17632920528928,0.495518698041738,0.00150365384467352,0.0347671649851104,PRIMPOL,201973,primase and DNA directed polymerase
ENSG00000157796.18,281.25500035145,1.1764895557761,0.482156136451615,0.00131210684969206,0.0316834762514906,WDR19,57728,WD repeat domain 19
ENSG00000184206.12,87.3871227627184,1.17701632124343,0.568961569361671,0.0029305260822286,0.0536675280934855,GOLGA6L4,643707,golgin A6 family like 4
ENSG00000231185.7,14.8383509373196,1.17725914098466,0.592341381460618,0.00414088255838041,0.0663634708664178,SPRY4-AS1,101926941,SPRY4 antisense RNA 1
ENSG00000139132.14,499.990493101726,1.17749271813926,0.726263281839504,0.00657232839414426,0.0892439394937147,FGD4,121512,"FYVE, RhoGEF and PH domain containing 4"
ENSG00000137942.16,296.109860074598,1.17912487207758,0.665769845341106,0.00497125656269476,0.0750366034342855,FNBP1L,54874,formin binding protein 1 like
ENSG00000215158.9,26.1200082776467,1.18111188277928,0.659767009214172,0.0051043854008647,0.0762672573902484,NA,NA,NA
ENSG00000168502.17,532.959936100446,1.18249134072079,0.668083740147319,0.00497755207170958,0.0750510409140581,MTCL1,23255,microtubule crosslinking factor 1
ENSG00000212916.4,20.6110776592398,1.18938569002989,0.65790461694824,0.00541619017822219,0.0788084858857162,MAP10,54627,microtubule associated protein 10
ENSG00000248508.8,101.485580884866,1.19076887054239,0.32214836018156,2.37332453169173e-05,0.00163711926196096,SRP14-AS1,100131089,SRP14 antisense RNA1 (head to head)
ENSG00000105612.9,358.70554121103,1.198068637762,0.273882725299529,1.35240838366284e-06,0.000181732072022849,DNASE2,1777,"deoxyribonuclease 2, lysosomal"
ENSG00000111364.16,207.154761272537,1.199494293301,0.640065420849403,0.00404258278655484,0.0654594743231345,DDX55,57696,DEAD-box helicase 55
ENSG00000167202.11,671.09698396698,1.20112677945587,0.5749758468198,0.00275238869159337,0.0515923293331823,TBC1D2B,23102,TBC1 domain family member 2B
ENSG00000146373.16,386.724896235876,1.2070618234304,0.4207313647302,0.00037414876764848,0.0132352728166114,RNF217,154214,ring finger protein 217
ENSG00000124177.15,1065.38262687564,1.20760636167839,0.559553960483109,0.00237601750206451,0.0466059774291212,CHD6,84181,chromodomain helicase DNA binding protein 6
ENSG00000280347.1,47.840297538996,1.2133529732458,0.608428332052527,0.00346562944918079,0.059615740499873,NA,NA,NA
ENSG00000077458.13,133.710063190709,1.21570181024184,0.490428551019615,0.00109537687515805,0.0281586696329449,FAM76B,143684,family with sequence similarity 76 member B
ENSG00000187566.6,22.3389706468297,1.21713260723276,0.623711514348274,0.003898908691704,0.0637818311985159,NHLRC1,378884,NHL repeat containing E3 ubiquitin protein ligase 1
ENSG00000137496.18,50.1751050540972,1.21831406826439,0.586892011318483,0.0027153276257622,0.0511345406943077,IL18BP,10068,interleukin 18 binding protein
ENSG00000197978.9,47.5982861226251,1.22342324446784,0.497499855061704,0.00115465418714938,0.0291040362349198,GOLGA6L9,440295,golgin A6 family like 9
ENSG00000103197.18,379.357508506442,1.23023951075671,0.48785147902159,0.000909816780923092,0.0249374151846655,TSC2,7249,TSC complex subunit 2
ENSG00000267680.5,206.631536359545,1.23026375708287,0.360883196908279,6.30440057217456e-05,0.00354170887999415,ZNF224,7767,zinc finger protein 224
ENSG00000170581.14,1259.54317732793,1.24344241098067,0.442661180401634,0.000434013677661453,0.0147001176537345,STAT2,6773,signal transducer and activator of transcription 2
ENSG00000128881.17,319.889375441127,1.2545149218917,0.337205545279219,2.0056499040739e-05,0.00143120410741053,TTBK2,146057,tau tubulin kinase 2
ENSG00000267002.4,77.7837386186048,1.25528014637674,0.541638996843333,0.00156969258554853,0.0356181668264609,NA,NA,NA
ENSG00000116984.13,682.999894923375,1.26004918230896,0.348265253226006,2.87569915381161e-05,0.00189521395824769,MTR,4548,5-methyltetrahydrofolate-homocysteine methyltransferase
ENSG00000172037.14,901.920820231037,1.27372108643761,0.664387992710556,0.00350166143536775,0.0599862431651491,LAMB2,3913,laminin subunit beta 2
ENSG00000272990.1,13.8933526793974,1.28285804481322,0.66951043658833,0.00381888117768706,0.063070971341625,NA,NA,NA
ENSG00000249437.7,36.870275723882,1.28658055877397,0.586134231962234,0.00194154008734797,0.041040072081286,NAIP,4671,NLR family apoptosis inhibitory protein
ENSG00000234420.7,111.925205451432,1.28833102302034,0.525907214352609,0.00103768260562335,0.0270791977815506,ZNF37BP,100129482,"zinc finger protein 37B, pseudogene"
ENSG00000214193.11,32.5247669002262,1.29005023399776,0.60824125998073,0.0023789804120294,0.0466199059152807,SH3D21,79729,SH3 domain containing 21
ENSG00000250091.3,65.3611223623492,1.29409943833954,0.905868141667482,0.00733854402521941,0.0966084803036787,NA,NA,NA
ENSG00000106780.9,635.819828827647,1.29448289087713,0.247119640410882,1.69149240655912e-08,5.07300635671514e-06,MEGF9,1955,multiple EGF like domains 9
ENSG00000268043.7,273.971519601885,1.29499332694062,0.602537860809581,0.00215135523510807,0.0437759540170368,NBPF12,149013,NBPF member 12
ENSG00000213722.9,116.009770928327,1.29658605997141,0.748121581815857,0.00479096730073798,0.0732773668303561,DDAH2,23564,dimethylarginine dimethylaminohydrolase 2
ENSG00000198157.11,100.720787117678,1.30176558497415,0.602148675131704,0.0020307399291908,0.0422777988880025,HMGN5,79366,high mobility group nucleosome binding domain 5
ENSG00000134294.14,11653.3747008206,1.30351690851501,0.468219933858522,0.000434027828666848,0.0147001176537345,SLC38A2,54407,solute carrier family 38 member 2
ENSG00000096696.14,814.453102518038,1.30686517921871,0.73741902150182,0.0042810408003906,0.0680429019380054,DSP,1832,desmoplakin
ENSG00000118515.11,1025.2308764526,1.3096262810085,0.480426194024884,0.000511147817359548,0.0163741376663135,SGK1,6446,serum/glucocorticoid regulated kinase 1
ENSG00000213928.9,281.567781259839,1.32829426319111,0.334486830149454,6.72168247412783e-06,0.000629404964342088,IRF9,10379,interferon regulatory factor 9
ENSG00000116191.17,568.177958772779,1.33525122547764,0.355338800590983,1.5693639085127e-05,0.00120730173690564,RALGPS2,55103,Ral GEF with PH domain and SH3 binding motif 2
ENSG00000188933.16,155.040682596514,1.33671727487566,1.00384786971721,0.00734484495178722,0.09662696848842,USP32P1,162632,ubiquitin specific peptidase 32 pseudogene 1
ENSG00000109339.24,99.6684472388249,1.35780207755159,0.756919505318117,0.00394241934957606,0.0643918121705817,MAPK10,5602,mitogen-activated protein kinase 10
ENSG00000120690.16,647.220801946007,1.358566729523,0.304379550042142,7.59142976347967e-07,0.000113019458651402,ELF1,1997,E74 like ETS transcription factor 1
ENSG00000280077.1,54.4619233720729,1.36403847538469,0.411944670169225,7.62606928053646e-05,0.00413523782878216,NA,NA,NA
ENSG00000105866.15,48.1095478967046,1.37520978405402,0.527086946174817,0.000655723254031123,0.0197231642716861,SP4,6671,Sp4 transcription factor
ENSG00000153993.13,72.7797252183445,1.37593824145553,0.766007702147212,0.0038717874175108,0.0634887233105931,SEMA3D,223117,semaphorin 3D
ENSG00000166839.17,27.6872003138498,1.37704208410441,0.791539055519231,0.00431680559544024,0.0683521484798948,ANKDD1A,348094,ankyrin repeat and death domain containing 1A
ENSG00000135540.11,88.0838984200106,1.37720379753572,0.630040564329907,0.00176492189977427,0.0386398031694429,NHSL1,57224,NHS like 1
ENSG00000165115.15,52.1268189985317,1.37756306910463,0.610077740421858,0.00147942238047802,0.034398824933433,KIF27,55582,kinesin family member 27
ENSG00000259877.2,12.3358889115199,1.38083525325793,0.935571236530305,0.00656814711726861,0.0892439394937147,NA,NA,NA
ENSG00000134909.18,118.925615085097,1.38308852060636,0.449927341798402,0.000171487152095269,0.00750265354219769,ARHGAP32,9743,Rho GTPase activating protein 32
ENSG00000136153.20,2357.8572068238,1.38818469853695,0.75403613349984,0.00351069544661842,0.0599939155644633,LMO7,4008,LIM domain 7
ENSG00000280099.1,20.9288406895268,1.38938352772908,0.770431375300561,0.00391126459954165,0.0639334199233136,NA,NA,NA
ENSG00000227376.1,28.6912858295709,1.39745310898118,1.06239790397214,0.00740824185773405,0.0972137964514575,NA,NA,NA
ENSG00000154874.15,71.408840356511,1.40024934896297,0.616586745072896,0.00139223377456263,0.0329267265494846,CCDC144B,284047,coiled-coil domain containing 144B (pseudogene)
ENSG00000198315.11,346.327874120217,1.40236315846348,0.339374303077647,3.18698738413181e-06,0.000343820062467733,ZKSCAN8,7745,zinc finger with KRAB and SCAN domains 8
ENSG00000228223.3,193.677587315916,1.4095895044842,0.261198615881606,6.55184115591267e-09,2.29803052339757e-06,HCG11,493812,HLA complex group 11
ENSG00000054793.14,962.027061098241,1.42144283477915,0.516355525175192,0.000417648921272296,0.0143391909243524,ATP9A,10079,ATPase phospholipid transporting 9A (putative)
ENSG00000143554.14,29.2218367279987,1.42182087629759,1.03907086750835,0.00652453178092432,0.0889450992585296,SLC27A3,11000,solute carrier family 27 member 3
ENSG00000196418.12,45.6716003856699,1.42881355395497,0.476074951120655,0.000194367678745047,0.00825922945369612,ZNF124,7678,zinc finger protein 124
ENSG00000231160.10,11.8346864397475,1.42914460866869,1.12167196552548,0.00706848520293323,0.0940676738196143,NA,NA,NA
ENSG00000247373.3,18.568283433713,1.4344454688477,0.689767668765782,0.00229648808699357,0.0456079889368953,NA,NA,NA
ENSG00000262155.2,10.9071799189821,1.43568008422717,0.853816034608152,0.00500009990236357,0.0751603151422088,LINC02175,283887,long intergenic non-protein coding RNA 2175
ENSG00000273576.1,17.0585082220257,1.44344177453601,0.733768895619598,0.0030339572614035,0.0548157704774667,NA,NA,NA
ENSG00000155760.2,466.844343827407,1.44713131274229,1.17036295982956,0.00708602942375685,0.0942203329542489,FZD7,8324,frizzled class receptor 7
ENSG00000120008.16,1106.84147829864,1.45050570500319,0.637753317684054,0.00137432116633368,0.0327275054270532,WDR11,55717,WD repeat domain 11
ENSG00000133812.15,647.170646295717,1.45632489995402,0.421352219754308,4.20979191279232e-05,0.00258886251497899,SBF2,81846,SET binding factor 2
ENSG00000136828.19,38.330969805607,1.45933670353663,0.672558281082465,0.00168004094624475,0.0374022404649369,RALGPS1,9649,Ral GEF with PH domain and SH3 binding motif 1
ENSG00000154237.13,125.262114303777,1.45964394219776,0.522715745521314,0.0003606776126586,0.0129132569487147,LRRK1,79705,leucine rich repeat kinase 1
ENSG00000104870.13,160.03213389584,1.46305362093931,0.863399675132546,0.00413735239801195,0.0663634708664178,FCGRT,2217,Fc fragment of IgG receptor and transporter
ENSG00000101974.14,625.074964539271,1.46584878253812,0.361551089966441,4.12223832761824e-06,0.000420224630304098,ATP11C,286410,ATPase phospholipid transporting 11C
ENSG00000184619.6,26.9993758754996,1.46780948505322,0.7559905546696,0.00276904587612414,0.0518107010492884,KRBA2,124751,KRAB-A domain containing 2
ENSG00000237649.8,35.3523334748894,1.47605089657928,0.857106805659815,0.00365211934042323,0.0613421781929643,KIFC1,3833,kinesin family member C1
ENSG00000280164.1,18.785829291547,1.47798946084012,1.21305579662196,0.00711904471468569,0.0945580945607867,NA,NA,NA
ENSG00000134317.18,33.1911468730357,1.47973272086657,0.712208174993564,0.00220660833226814,0.0443766305422322,GRHL1,29841,grainyhead like transcription factor 1
ENSG00000165507.9,111.967841720358,1.48119493775136,0.997259564418701,0.0054887461461469,0.0792532427532744,DEPP1,11067,DEPP1 autophagy regulator
ENSG00000129534.14,216.641345719848,1.49155446013597,1.0001625790511,0.00520865614078555,0.0771056163863831,MIS18BP1,55320,MIS18 binding protein 1
ENSG00000233178.7,30.9304354378894,1.49504784691475,0.573889787371391,0.000575908951720647,0.0178678558424394,NA,NA,NA
ENSG00000273784.4,23.1191714207781,1.49611946124494,0.948443235614488,0.00516612765185611,0.0767533276675355,NA,NA,NA
ENSG00000134243.12,1572.58054237014,1.50460399081987,0.685210080178964,0.00156971915268833,0.0356181668264609,SORT1,6272,sortilin 1
ENSG00000185024.17,80.6487965784709,1.50486578600087,0.991547663499088,0.00770562714824748,0.0994065768262846,BRF1,2972,BRF1 RNA polymerase III transcription initiation factor subunit
ENSG00000160094.15,81.4732506600209,1.51018644455969,1.06549317540099,0.00560562242741035,0.0802787200780828,ZNF362,149076,zinc finger protein 362
ENSG00000073605.18,71.4058736164883,1.51627612182605,0.961808414466947,0.00458774376906665,0.0714881111584913,GSDMB,55876,gasdermin B
ENSG00000150764.14,416.533965787203,1.52790853831329,0.372320188204182,3.13009988709924e-06,0.00034272109557477,DIXDC1,85458,DIX domain containing 1
ENSG00000142149.9,105.897524470998,1.53106009068795,0.630629270793637,0.000903574581991479,0.0248651228719836,HUNK,30811,hormonally up-regulated Neu-associated kinase
ENSG00000232653.8,51.0035269413606,1.53108601025213,0.683242534820841,0.00138238908917495,0.0328409808243849,GOLGA8N,643699,golgin A8 family member N
ENSG00000237356.7,7.56909323649725,1.53319217013607,1.07433714229369,0.00628194770905977,0.0866657505941886,NA,NA,NA
ENSG00000204219.11,48.1769719434082,1.53643229621005,1.27160126013609,0.00686443713996487,0.0923019247397225,TCEA3,6920,transcription elongation factor A3
ENSG00000279453.1,101.137098777402,1.54135829319514,0.620081542494781,0.000763465587180312,0.0221490440235561,NA,NA,NA
ENSG00000244627.5,20.7531678917995,1.54277197654155,0.817091743462708,0.00291055132394039,0.0534910737989541,NA,NA,NA
